
IMU: 22203,-1000,-9,-20,3,-7,9
IMU: 22247,-1001,-1,-14,-1,-27,-16
IMU: 22297,-1047,46,-80,-15,-33,-58
IMU: 22347,-970,27,-15,-8,0,43
IMU: 22397,-994,-3,-1,-6,4,3
BME: 22397,15.08,93845.61,642.08,24.84
IMU: 22447,-1013,-23,-27,-7,-1,8
IMU: 22497,-994,-19,-89,8,64,-1
IMU: 22547,-971,151,-61,-6,-18,44
BME: 22594,15.08,93846.61,641.99,25.02
IMU: 22603,-1001,-4,-7,-6,-5,-20
IMU: 22647,-1003,-7,-9,-43,-10,-11
IMU: 22697,-993,0,-20,-289,-9,17
IMU: 22747,-987,-118,102,-149,-26,-32
BME: 22794,15.29,93877.38,639.27,25.02
IMU: 22803,-956,12,-6,-121,-10,20
IMU: 22847,-930,44,16,-149,52,92
IMU: 22897,-981,-8,-9,-225,-13,-32
IMU: 22947,-1014,0,-67,-465,17,18
BME: 22994,15.29,93879.16,639.11,24.75
IMU: 23003,-1006,3,-8,-209,-21,1
IMU: 23047,-1026,24,-45,-512,5,-41
IMU: 23098,-1173,-101,-33,-464,443,-290
IMU: 23147,-1127,-58,-47,-102,95,72
BME: 23194,15.22,93868.41,640.06,25.01
IMU: 23203,-999,4,-22,12,-7,-28
IMU: 23247,-1007,-6,-18,6,31,17
IMU: 23297,-1001,0,-22,26,19,4
IMU: 23347,-1009,-10,-23,-43,38,-3
BME: 23394,15.16,93858.91,640.90,25.01
IMU: 23403,-1040,-40,-49,-26,5,-37
IMU: 23447,-1009,-8,-23,-3,8,2
IMU: 23497,-991,8,-27,36,-19,-3
IMU: 23547,-1000,-1,-20,-9,17,-9
IAQ: 23595,434,5
BME: 23596,15.16,93857.81,641.00,25.13
GPS: 23679,1,4738.534180N,11725.383789W,643.30
IMU: 23781,-997,-8,-33,4,13,-8
IMU: 23789,-1002,1,-1,-5,-8,3
IMU: 23793,-1002,1,-1,-5,-8,3
IMU: 23797,-993,-3,-35,-5,-8,3
BME: 23797,14.25,93717.48,653.44,24.92
IMU: 23885,-999,1,-15,-1,2,-1
IMU: 23889,-999,1,-15,0,-3,-3
IMU: 23897,-998,-4,-16,0,-3,-3
IMU: 23947,-997,0,-18,-4,-3,1
BME: 23994,13.86,93657.14,658.79,25.06
IMU: 24003,-1002,-4,-21,-6,-4,2
IMU: 24047,-1003,0,-16,-5,-6,3
IMU: 24097,-1002,-2,-20,-1,-1,-4
IMU: 24147,-1002,-3,-19,-3,-4,3
IMU: 24197,-1001,-4,-16,2,-2,-2
BME: 24198,14.66,93783.16,647.61,24.88
IMU: 24247,-997,0,-17,-2,-4,2
IMU: 24297,-1003,5,-7,-17,35,-5
IMU: 24347,-1016,19,-8,-17,4,2
BME: 24394,14.84,93808.88,645.35,24.90
IMU: 24403,-999,-5,-20,-17,7,-2
IMU: 24447,-1003,-7,-19,-19,1,-1
IMU: 24497,-998,0,-20,-13,1,2
