IMU: 20859,-999,-77,29,1,0,1
IMU: 20909,-1001,-75,26,-2,0,2
IMU: 20959,-998,-75,29,-1,-2,0
BME: 21006,28.13,94301.58,601.77,19.42
IMU: 21015,-1001,-75,26,-1,1,-1
IMU: 21059,-1000,-74,28,-1,-3,0
IMU: 21109,-1000,-74,27,-1,-2,-1
IMU: 21159,-1001,-75,27,-1,-1,0
BME: 21206,28.13,94302.95,601.65,19.42
IMU: 21215,-1000,-76,26,-2,-2,-2
IMU: 21259,-999,-77,27,-2,2,0
IMU: 21309,-1002,-76,24,-1,-1,-1
IMU: 21360,-1000,-76,28,-1,-3,0
IMU: 21409,-1001,-73,25,-1,-1,0
BME: 21410,28.15,94307.12,601.28,19.24
IMU: 21459,-1000,-74,25,0,-2,1
IMU: 21509,-1000,-75,25,-2,1,1
IMU: 21559,-999,-77,24,-1,-1,-1
BME: 21606,28.12,94301.41,601.77,19.02
IMU: 21615,-999,-74,25,0,-2,0
IMU: 21659,-999,-76,29,-1,-1,1
IMU: 21709,-1001,-77,28,-1,-2,1
IMU: 21759,-1001,-75,28,0,-1,0
BME: 21806,28.14,94305.28,601.45,19.54
IMU: 21815,-1001,-76,26,0,-2,0
IMU: 21859,-999,-75,25,-2,0,1
IMU: 21909,-1000,-75,27,-1,2,0
IMU: 21959,-1000,-76,26,-1,3,-1
GPS: 22011,1,2022.04.21-23:18:28,4739.961914N,11724.184570W,565.90,0.87,213.65
IMU: 22018,-1000,-74,24,-1,0,0
IAQ: 22019,413,1
BME: 22164,27.72,94239.15,607.28,19.44
IMU: 22246,-999,-77,26,-1,-3,-1
BME: 22246,27.63,94225.49,608.49,19.21
IMU: 22350,-1000,-76,28,-1,-2,2
IMU: 22354,-1000,-76,28,-2,-2,0
IMU: 22358,-998,-74,25,-2,-2,0
IMU: 22362,-998,-74,25,1,-1,1
IMU: 22369,-1000,-73,28,1,-1,1
IMU: 22373,-1000,-75,28,-1,-2,0
BME: 22406,27.53,94208.64,609.98,19.45
IMU: 22454,-1000,-74,27,-2,1,0
IMU: 22459,-1000,-74,27,-2,1,0
